We also determined whether the co-administration of the AST enzyme inhibitor, pentachlorophenol, with hepatocarcinogens will abrogate the lowering of AST activity caused by hepatocarcinogens which do not utilize AST for bio-activation versus hepatocarcinogens which can utilize AST. 0
Surgery for rectal GIST patients is the standard treatment and adjuvant imatinib, a tyrosine kinase inhibitor, is indicated for GISTs with a high risk of malignancy, as well as in the case of metastatic or unresectable tumours. 4
METHODS: We used a murine model utilizing the CT26 colon cancer cell line to analyze primary and memory tumor-specific T-cell responses induced by an attenuated actin A and internalin B deleted immunodominant tumor-associated antigen expressing strain of Listeria monocytogenes for the treatment of metastatic colorectal cancer.    0
The purpose of this study is to clarify the lobe-specific nodal metastasis and optimal range of mediastinal nodal dissection in lung cancer patients with skip metastasis.  0
Bevacizumab was the first molecular-targeted antiangiogenic therapy approved for the treatment of metastatic colorectal cancer. 4
Background: Hepatocellular carcinoma (HCC) is a primary malignant tumor of the liver that represents a serious public health problem all over the world, corresponding to the third cause of cancer death worldwide.    0
Androgen-deprivation therapy is frequently used to treat metastatic prostate cancer and is increasingly used to treat local and regional prostate cancer.   4
Colorectal carcinoma (CRC) is one of the leading causes of cancer-related deaths worldwide, and up to 50% of patients with CRC develop colorectal liver metastases (CRLM).  0
Purpose: Inguinal lymph node metastasis (LNM) is one of the most significant prognostic factors for patients with penile cancer.    0
In all types of cancer cells, overexpression and knockdown studies have demonstrated that AEG-1 performs a seminal role in regulating proliferation, invasion, angiogenesis, metastasis and chemoresistance, the defining cancer hallmarks, by a variety of mechanisms, including protein-protein interactions activating diverse oncogenic pathways, RNA-binding promoting translation and regulation of inflammation, lipid metabolism and tumor microenvironment.    1
In some patients with locally advanced disease, especially with invasion of the chest wall (T3), pericardium (T3), left atrium (T4), great vessel (T4), and carina (T4) and with malignant pleural effusion found intraoperatively and ipsilateral intrapulmonary metastasis, complete resection results in long-term survival. 0
Because the positive rate of lymphatic permeation in these cases is high and the hematogenous metastasis is not rarely found.   0
In animals injected with the tobacco-smoke-specific carcinogen NNK [4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone], dietary dexamethasone significantly reduced lung tumor multiplicities to 38% of controls.  1
Serum samples from patients with primary breast carcinoma, breast carcinoma with metastases, chronic mastitis and fibroadenoma, and healthy individuals, were treated with hydrochloric acid and urea and analysed by polyacrylamide disc gel cationic electrophoresis. 0
Using an orthotopic xenograft model, we have isolated isogenic metastatic human breast cancer cell lines directly from organ explants that are phenotypically distinct from the primary tumor cell line.    0
It is thought to be rare for a pure seminoma of the testis to metastasize to the liver in the form of a large solitary nodule and for no obvious difference to be seen on plain and enhanced CT in the low-density area.    0
Gallbladder cancer (GBC) is the most common type of biliary tract cancer, but the molecular mechanisms involved in gallbladder carcinogenesis remain poorly understood. 0
It is well known that patients with rheumatoid arthritis (RA) have a higher risk of developing malignant lymphoma (ML) than the general population. 1
The present study proposed a promising method combined with scanned laser pico-projection technique and typical texture feature (i.e., contrast, correlation, energy, entropy, and homogeneity) extraction of gray-level co-occurrence matrix (GLCM) image processing model to classify the low- and high-metastatic cancer cells using five common cancer adenocarcinoma cell line pairs (i.e., HeLa/HeLa-S3, CL1-0/CL1-5, OVTW59-P0/OVTW59-P4, and CE81T-FNlow/CE81T-FNhigh cell lines).  0
Three allogeneic neuroblastoma cell lines, LA2D2, LA2B4 and SIFA, established from the different metastases of the same patient were used as targets.   0
Uveal melanoma is the most common intraocular malignancy.   0
The melanoma targeting and pharmacokinetic properties of 67Ga-DOTA-GlyGlu-CycMSH were determined in B16/F1 flank primary melanoma-bearing and B16/F10 pulmonary metastatic melanoma-bearing C57 mice.   0
Ribosomal S6 protein kinase 4 (RSK4) was known as a novel tumor suppressor gene, and the tumor necrosis factor receptor-associated factor 4 (TRAF4) was linked to carcinogenesis.   1
Both these tumours are closely linked to the Epstein-Barr virus and in Hong Kong, nasopharyngeal carcinoma is the third commonest cause of death from malignancy.   1
Metastasis-associated in colon cancer 1 (MACC1) has been considered an oncogene that promotes invasion and metastasis in many solid tumors. 1
Conclusions: For isolated pulmonary nodules in patients with breast cancer, especially for those with elder age, larger tumor size and radiotherapy history, we should distinguish the second primary lung cancer from pulmonary metastasis.    0
Gallbladder cancer (GBC) has a female predominance, whereas the other biliary tract cancers (BTCs) have a male predominance, suggesting that sex hormones may be involved in carcinogenesis.    1
Together our results demonstrated that exogenous expression of miR-29b regulates prostate cancer cell growth by modulating anti-apoptotic and pro-metastatic matrix molecules, implicating therapeutic potential of miR-29b for prostate cancer inhibition. 0
Sphingosine 1-phosphate (S1P), a bioactive sphingolipid, is produced intracellularly by sphingosine kinase (SphK) and is regarded as a second signaling molecule that regulates inflammation, proliferation, angiogenesis, and metastasis.  0
Melanoma is a common skin cancer and it can lead to high mortality probably by early invasion and metastasis.   0
Malignant mesothelioma is an aggressive cancer that results from exposure to asbestos.  1
The current study examines the mechanisms by which Biobran protects against chemically induced hepatocarcinogenesis in rats.    4
These normal mammary epithelial stem cells (MaSCs) and breast cancer stem cells (BCSCs) were identified and analyzed using transplant assays (namely mammary repopulating unit (MRU) assay, mammary tumor-initiating cell (TIC) assay), which reveal their latent ability to regenerate respective normal and malignant epithelial tissues with self-renewing units displaying hierarchical cellular differentiation over multiple generations in recipient mice. 0
Although there are no imaging features to accurately distinguish primary malignant melanoma from other melanocytic or hemorrhagic tumors, hyperintensity on T1-weighted magnetic resonance imaging should lead to inclusion of this neoplasm in differential diagnosis of spinal cord tumors.  0
Through the production of an array of growth factors, proteases and angiogenic mediators, leucocytes in the tumour microenvironment promote tumour growth, angiogenesis and metastasis. 0
Esophageal squamous cell carcinoma (ESCC) in the Indian population exhibits insidious symptomatology, late clinical presentation, aggressive behavior, and high propensity for metastasis.  0
Eligibility criteria comprise the following: 1) biopsy-proven prostate cancer, 2) PSA >= 50  ng/ml (equals a prevalence of bone metastasis of         50  % in the study population on bone scintigraphy), 3) patients must be eligible for androgen deprivation therapy, 4) no current or prior cancer (within the past 5  years), 5) ability to comply with imaging procedures, and 6) patients must not receive any investigational drugs.   0
Acute myeloid leukemia (AML) is a heterogeneous disorder among hematologic malignancies.    0
Evidence that hepatoma cell lines show differential expression of concentrative nucleoside transporters (CNT1 and CNT2) prompted us to study the transporter proteins in 2 models of hepatocarcinogenesis, the chemically induced Solt and Farber model and the albumin-SV40 large T antigen (Alb-SV40) transgenic rat. 0
A diethylnitrosamine-induced liver cancer model was used to evaluate the role of Myc in hepatocarcinogenesis.   1
The following keywords were used: adjuvant therapy, renal-cell carcinoma, nonmetastatic, targeted molecular therapy, kidney cancer. 0
We found that RAPA exposure significantly diminished tumor growth, angiogenesis, and metastasis of HCC. 4
Blockade of angiogenesis can retard tumour growth, but may also paradoxically increase metastasis.  0
The metastasis of malignant tumors from a primary site to near and distant secondary sites is probably the most important event in the pathogenesis of cancer and it accounts for most cancer deaths.   0
A 58-year-old white male with a history of bronchogenic carcinoma presented with a total retinal detachment overlying a choroidal metastasis.   0
The K562 human chronic myelogenous leukemia (CML) cell line has attained widespread use as a model for studying hematologic malignancy and erythroid differentiation.   0
Together, these results underscore the significant contribution of Ang2 in cancer progression, not only by stimulating angiogenesis but also by promoting metastasis, and provide a mechanism by which breast cancer cells acquire an enhanced invasive phenotype contributing to metastasis.   2
In addition, we demonstrate that pulmonary metastasis formation in MMTV-NeuT mice is not dependent on the adaptive immune system.   0
Dexamethasone, an active form of synthesized glucocorticoids, is capable of restoring gluconeogenesis in malignant cells by bypassing the abnormal regulation of 11β-HSD enzymes, leading to therapeutic efficacy against hepatocarcinoma.  4
We tested 30 patients with primary head and neck tumors using methylation-specific PCR searching for promoter hypermethylation of the tumor suppressor gene p16 (CDKN2A), the DNA repair gene O6-methylguanine-DNA-methyltransferase (MGMT) and the putative metastasis suppressor gene death-associated protein kinase (DAP-K).    0
Nasopharyngeal carcinoma (NPC) is a rare malignancy in Western countries that is widely associated with the infection by Epstein-Barr virus (EBV).  0
Inflammatory signals in the lung cancer microenvironment can promote apoptosis resistance, proliferation, invasion, metastasis, and secretion of proangiogenic and immunosuppressive factors.   0
The group of myogenic sarcomas included 13 leiomyosarcomas, 8 myofibrosarcomas, and 1 rhabdomyosarcoma, while the group of nonmyogenic sarcomas included 11 undifferentiated pleomorphic sarcomas/malignant fibrous histiocytomas (MFH), 4 myxofibrosarcomas, and 2 liposarcomas.   0
This different evolutionary pathway might be clinically relevant because clone heterogeneity might cause metastasis development and resistance to therapy.  1
The retinoblastoma binding protein 6 (RBBP6) gene plays an important role in the induction of apoptosis and regulation of the cell cycle, and interacts with both p53 and retinoblastoma protein in carcinogenesis. 1
Sorafenib is an oral multikinase inhibitor with anti-proliferative and anti-angiogenic effects and is used worldwide for the treatment of advanced or metastatic hepatocellular carcinoma (HCC).    4
In addition, tumor-derived VEGF-C or VEGF-D may induce lymphangiogenesis and promote lymph node metastasis. 1
We present a rare case of triple positive (estrogen receptor, progesterone receptor, HER-2 positive) MCBC patient who eventually developed brain metastasis within 15 months despite a near complete pathologic response of primary tumor.  0
Single-agent therapy has been widely used to treat metastatic lung cancer in the elderly, following publication of negative results from randomized phase III trials of combination chemotherapy.   0
Hepatocellular carcinoma (HCC) is one of the typical tumors with neovascularization, and the dramatic alteration in the arterial vascularity may lead to acquisition of the potential for vascular invasiveness and metastasis. 0
The reprogrammed cellular metabolisms promote tumor cell survival, proliferation, angiogenesis, and metastasis. 1
Tamoxifen is a potent liver carcinogen in rats and has been shown to form covalent DNA adducts in the livers of several species of rodent.  2
Adrenocortical carcinoma is an uncommon malignancy and feminizing symptoms secondary to adrenal estrogen-secretion are extremely rare.  0
Metastatic prostate cancer is initially sensitive to androgen receptor inhibition, but eventually becomes castration-resistant prostate cancer (mCRPC). 0
Because the retinoic acid (RA) signaling pathway regulates cell proliferation and differentiation, inactivation of genes integral to the pathway represents a potential mechanism of carcinogenesis.    1
Multiple myeloma (MM) is an incurable plasma cell malignancy with frequent treatment failures and relapses, suggesting the existence of pathogenic myeloma stem/progenitor populations. 0
The techniques employed were: above-knee amputation (one patient), hip disarticulation (one patient), scapulo-humeral disarticulation (two patients) and gemcitabine and radiotherapy in one patient with metastatic disease at diagnosis.  0
Metastatic prostate cancer is a disease of older men, a population with an increased incidence of medical comorbidities warranting anticoagulation. 0
A carcinogen-induced murine bladder cancer cell line, MBT-2, was transfected with cationic liposome 1,2-dimyristyloxypropyl-3-dimethyl-hydroxyethyl ammonium bromide/dioleolylphosphatidylethanolamine and IL-2 plasmid.    0
In particular, this article introduces radiogenic ion transports across plasma and mitochondrial membranes and discusses their functional significance for cell cycle control, DNA repair, accelerated repopulation, cell migration and metastasis, metabolic reprogramming, adaptation to hypoxia, and radiogenic formation of reactive oxygen species.    0
BACKGROUND: Spermatocytic seminoma is a rare testicular malignancy, appearing in the adult population.  0
MIF is released presumably by both stromal and tumor cells and enhances malignant growth and metastasis by diverse mechanisms, such as stimulating tumor cell proliferation, suppressing apoptotic death, facilitating invasion of the extracellular matrix, and promoting angiogenesis.    2
Numerous LncRNAs and mRNAs were found differentially expressed in the PBMCs of pSS patients, especially NRIR and BISPR; they interacted with the co-localized and co-expressed mRNAs, which might participate in the pathogenesis of pSS through the NF-κB, JAK-STAT, and other signaling pathways that regulate cell metastasis.   0
In vivo biofluorescence imaging was used to confirm metastasis induction and to quantify the EPR effect, measured as PALN accumulation of intravenously injected indocyanine green (ICG) liposomes. 0
Endostatin remarkably inhibits tumour-associated lymphangiogenesis, leading to reduced lymphatic metastasis.    4
Moreover, in the analysis of well-matched cohorts generated by PSM analysis, young patients had significantly higher rates of hilar/intrapulmonary (18.8% VS 9.4%, P = 0.039) and mediastinal LN metastasis (17.1% VS 6.0%, P = 0.008) than elderly patients.   0
CASE PRESENTATION: We present a case of a 58-year-old white man with a long-standing cadaveric renal transplant who was diagnosed with a B-Raf Proto-Oncogene, Serine/Threonine Kinase wild-type metastatic melanoma.   1
These findings demonstrated that elevated klotho could inhibit osteosarcoma cell growth and pulmonary metastasis in vivo, suggesting that klotho may be a valuable therapeutic target for osteosarcoma. 4
Occult lymph node metastasis (micrometastasis) is a good prognostic indicator in non-small cell lung cancer (NSCLC) and could be used to direct adjuvant chemotherapy in stage I patients.  0
Evidence supporting the hypothesis that prostate cancer arises from malignant transformation of intermediate stem cells included the presence in prostate cancers of keratin patterns associated with the intermediate stages of differentiation, androgen independence of both prostate cancers and intermediate stem cells, and expression of c-met by both the TP/A intermediate stem cells and tumor cells. 0
The novel organoarsenical GSAO, 4-(N-(S-glutathionylacetyl)amino) phenylarsonous acid, has potential anti-angiogenic capability with application in cancer where tumour metastasis relies on neo-vascularisation.   4
After 8.0 months, computed tomography showed the left cervical lymph node metastasis.   0
Neuroglioma is the most common form of human primary malignant brain tumor, more and more studies recently showed only a small subpopulation of glioma cells which called glioma stem cells have true tumorigenic potential.    0
BACKGROUND: Prostate cancer is one of the most common solid tumors and the second leading cause of the death due to malignancy in men.  0
Follicular lymphoma is a low grade malignancy characterized by the translocation t(14;18), which involves the putative oncogene bcl-2.  1
Using "Oncotest" in a series of 5411 cases, we identified malignant tumors of various histogenesis (cancer, sarcoma) arising in different sites in 69 cases. 0
Lung cancer is the leading cause of cancer death and oxidative stress secondary to carcinogens such as cigarette smoke has been implicated in its pathogenesis. 1
PURPOSE: Metastasis is responsible for the death of most cancer patients, yet few therapeutic agents are available which specifically target the molecular events that lead to metastasis.  0
Malignant pleural mesothelioma (MPM), associated with unfavorable outcomes, is closely associated with asbestos exposure.   1
Malignant fibrous histiocytoma (MFH) is no longer considered a homogeneous entity, but rather as the common morphologic appearance of various subtypes of sarcomas. 0
Abdominal enhanced computed tomography (CT) showed a 7-cm mass surrounding the suprapubic cystostomy and bilateral inguinal and para-aortic lymph nodes metastasis. 0
Despite exhibiting oncogenic events, patients leukemia cells are responsive and dependent on signals from their malignant bone marrow (BM) microenvironment, which modulate their survival, cell cycle progression, trafficking and resistance to chemotherapy. 0
TIP30, also called CC3 or Htatip2, is a putative metastasis suppressor that promotes apoptosis and inhibits angiogenesis.   4
Nongestational pure ovarian choriocarcinoma is a rare malignancy with only 29 cases described to date.  0
Here, for the first time, we report that a synthetic gold(III) dithiocarbamate (compound 2) potently inhibits the activity of a purified rabbit 20S proteasome and 26S proteasome in intact highly metastatic MDA-MB-231 breast cancer cells, resulting in the accumulation of ubiquitinated proteins and the proteasome target protein p27 and induction of apoptosis.	4
Olaparib, a poly (ADP-ribose) polymerase (PARP) inhibitor, has been granted accelerated approval by FDA for patients with deleterious BRCA-mutated human epidermal growth factor receptor 2 (HER2)-negative advanced/metastatic breast cancer.	4
On February 3, 2015, the FDA granted accelerated approval to palbociclib (IBRANCE, Pfizer Inc.), an inhibitor of cyclin-dependent kinases 4 and 6 (CDK4 and CDK6), for use in combination with letrozole for the treatment of postmenopausal women with estrogen receptor (ER)-positive, HER2-negative advanced breast cancer as initial endocrine-based therapy for their metastatic disease.	4
Despite recent U.S. Federal and Drug Administration (FDA) approval of DC-based sipuleucel-T for metastatic castration-resistant prostate cancer, clinically effective DC immunotherapy as monotherapy for a majority of tumors remains a distant goal.	4
Studies were conducted to investigate whether aqueous extracts of green tea, administered to rats at concentrations consumed by humans, could influence the phase II conjugation reactions in the liver, and so contribute to its established anticarcinogenic activity.	4
This review will focus on talazoparib, a PARP inhibitor approved by the US FDA for the treatment of metastatic gBRCA1/2+ breast cancers in October 2018.	4
Lately the development of 3 novel second-generation androgen receptor antagonists (enzalutamide, apalutamide, and darolutamide) chanced the treatment landscape of nonmetastatic castration-resistant prostate cancer.	4
Moreover, its two glycosaminoglycan-binding sites suggest that it may interfere with glycoproteins such as osteoprotegerin, a potent inhibitor of osteoclastogenesis.	4
The BCSC-enriched populations exhibited enhanced metastasis with higher STAT3 activation, while FLU administration inhibited tumor growth, angiogenesis and lung and liver metastasis, coinciding with decreased MMP-2 and MMP-9 levels in circulating blood.	4
Cyclooxygenase-2 (COX-2) is overexpressed in cancer cells and is associated with carcinogenesis and maintenance of progressive tumour growth as well as resistance of cancer cells to ionising radiation (IR).	4
Such findings suggest the possibility of genotoxic implications of concurrent occupational exposure to ionizing radiation and antineoplastic drugs.	4
The aim of the study was to evaluate the genotoxic risk to medical personnel concurrently exposed to ionizing radiation and antineoplastics, using changes in their lymphocyte cell genome as a bioindicator.	4
Taken together, the KRH-1636 derivatives KRH-2731 and KRH-3955 may be promising as a novel inhibitory drug for cancer metastasis as well as for human immunodeficiency virus type 1 infection.	4
This study was designed to investigate the chemopreventive effect of aqueous extract of mulberry leaves liver carcinogenesis.	4
The carcinogenic effects can be inhibited by the administration of the physiological essential metals, zinc and magnesium, while calcium injection is ineffective.	4
The protective effect of zinc on genotoxicity was investigated at lower concentrations (5-25 microM CdCl2).	4
The mutagenic and cytotoxic effects of 4 antineoplastic drugs, vinblastine, vincristine, adriamycin and nitrogen mustard and of several monofunctional alkylating agents have been assayed in V79 Chinese hamster cells.	4
The metabolism of spirohydantoin mustard (SHM), a central nervous system-directed nitrogen mustard with reported anticancer activity, was studied using both the Salmonella/mammalian microsome mutagenicity assay and radiolabeled drug.	4
Five years after renal transplantation, patients in the Rapamune Maintenance Regimen study who received sirolimus (SRL)-based CNI-free therapy after cyclosporine (CsA) withdrawal at 3 months showed a reduced incidence of malignancy compared with those who continued a regimen including (CsA).	4
These results demonstrate the potential of curcumin to reduce the toxic and carcinogenic effects by modulating hepatic drug metabolizing enzymes.	4
Addition of the flavonoids galangin, rhamnetin, and flavone strongly inhibited mouse liver microsomal conversion of a metabolically activated mutagenic product.	4
These compounds also showed the suppression of SOS-inducing activity against the other mutagens, which require liver-metabolizing enzymes, and UV irradiation.	4
These effects were not seen with the chelator, EDTA, the antifolate antineoplastic drug, methotrexate, or a test negative amino acid, methionine.	4
The hot water extracts were examined for their antimutagenic activity against mutagenicity induced by various carcinogens by the Ames assay, using the preincubation technique.	4
Since CYPs are involved both in the activation and detoxication of xenobiotics, we investigated whether malaria would modify the effects of chemical carcinogens in the bone-marrow micronucleus assay.	4
Dihydroartemisinin (DHA) is a semi-synthetic derivative of artemisinin, a well-tolerated and effective drug for malaria treatment, and has recently been shown to have antitumorigenic activity.	4
Sampangine, a plant-derived copyrine alkaloid extracted from the stem bark of Cananga odorata, primarily exhibits antifungal and antimycobacterial activities, but it also displays in vitro antimalarial activity against Plasmodium falciparum and is cytotoxic to human malignant melanoma cells.	4
Among furanocoumarins xanthotoxin exerted strong and bergapten moderate antimutagenicity, while psoralen (except against 3-NFA), isopimpinellin and the furanochromanones visnagin and khellin were inactive.	4
The present study was carried out to examine the chemopreventive effects of 5-fluorouracil (5-FU) and lactoferrin (LF) on goldfish intestinal carcinogenesis.	4
The aim of this study was to determine the antigenotoxic and antimutagenic effects of H. acetosella extracts on alkylating agents in vivo in mice.	4
beta-Carotene exhibited dose-dependent anticlastogenic effects on aberrations induced by the direct-acting mutagens in the in vivo chromosome aberration test (bone marrow cells, Chinese hamsters).	4
The MN testing of CHO-K1 cells revealed anti-mutagenic activity of the R. mangle extract in pre, simultaneous and post-treatment protocols.	4
Malignant cell transformation, increased miR-21 expression and caused inhibition of PDCD4, which were significantly inhibited by the treatment of quercetin in a dose dependent manner.	4
These results implied that 8-MOP could prevent mutagenesis and tumorigenesis in mice through the inhibition of α-hydroxylation, which may be achieved through the effect of 8-MOP on the bioactivities of CYP2A5.	4
The present study evaluates the anticancer property of GA stem bark skin tumorigenesis along with the evaluation of anti-inflammatory activity.	4
In order to determine whether this promising antineoplastic activity would extend to anticarcinogenic properties, the effects of MBB on the  expression of c-myc, Ha-ras and p53 genes in isolated RNA from liver, lung, kidney, spleen, thymus, lymph nodes and bone marrow of CBA/Ca inbred mice was investigated.	4
Using the indicated approach, it is found that while the dose response for radon-induced lung cancer is expected to be threshold-increasing, the dose-response curve for the cancer incidence when cancers caused by smoking and other carcinogens are included is expected to be threshold-decreasing (ie, threshold-hormetic), as low-level radon can protect from cancer induction by other carcinogens via stimulating the bodys natural defenses against cancer.	4
BACKGROUND: Angiostatic/antiinflammatory therapy with COX-II inhibitors and pioglitazone seems to be a well tolerated and promising regimen in patients with metastatic cancer.	4
Our results indicate that, for this murine model, alcohol consumption does not exacerbate tumor metastasis, and that High alcohol consumption reduces tumor spread.	4
These findings suggest a potential link between alcohol drinking and endometrial cancer risk and are, in any case, inconsistent with a protective role of alcohol in endometrial carcinogenesis.(ABSTRACT TRUNCATED AT 250 WORDS)	4
Thus, APAP produced a marked protective effect in colonic enterocytes against several parameters of neoplastic development by the carcinogen.	4
The difference between the findings reported here and earlier work showing increased levels of alpha-T and decreased levels of peroxidation in transformed malignant cells is discussed and possible explanations for it are advanced.	4
Prevention of ultraviolet radiation- or chemical carcinogen-induced morphologic transformation and inhibition of tumor-producing transformed cell growth by lymphotoxin and by normal spleen leukocytes were quantitatively compared to define the antineoplastic activity spectra of these natural immune mediators.	4
The present study was conducted to assess the chemopreventive potential of crude oils in N. sativa on tumor formation using a well-established rat multi-organ carcinogenesis model featuring initial treatment with five different carcinogens.	4
Here, we show that exogenous H2S inhibited triple-negative breast cancer (TNBC) cell proliferation, migration and invasion in vitro, and also decreased cancer malignances in the mouse model of TNBC.	4
We hypothesize that this may contribute to anti-cancer / anti-metastatic effects of H2S biosynthesis inhibitors.	4
Our data support a paradigm in which chronic ethanol exposure inhibits mTOR signaling in lymphocytes with a significant repression of cap-dependent translation, reducing the tumorigenic capacity of non-Hodgkin lymphoma in a human xenograft model.	4
The new onset of sarcoidosis associated with therapeutic agents has been observed in 3 clinical settings; tumor necrosis factor antagonists in autoimmune rheumatologic diseases, interferon alpha with or without ribavirin in patients with chronic hepatitis C or melanoma, and antineoplastic agent-associated sarcoidosis in patients with hematologic malignancies.	4
Inhibition of MNNG-induced mutagenesis resulted from a reaction between ascorbate and MNNG that led to consumption of MNNG.	4
We now show that therapeutic treatment with sulforaphane abolishes the CEES-induced increase in mutation frequency in the skin, measured four days after exposure.	4
The antimutagenicity of ethanol extracts of bee glue (propolis) (EEBG) was evaluated, using Salmonella typhimurium strain TA98 as a test model, against direct mutagens.	4
The mutagenicity is inhibited by flavonoids with distinct structure-antimutagenicity relationships (Edenharder, R., I. von Petersdorff I. and R. Rauscher (1993).	4
Subsequent experiments suggested that the in vivo effects of dietary olive oil on MeIQ and Trp-P-2 mutagenesis were due to the induction of hepatic enzyme activities rather than to increased rates of uptake of the carcinogen from the gut-lumen.	4
This suggests that anti-tumor effects of morphine observed in our in vivo model could be mediated at least in part through modulation of paracrine communication between cancer cells and non-malignant cells in the tumor microenvironment.	4
The high dosage of morphine required to induce anticarcinogenic effects is also discussed.	4
In conclusion, the essential oils of C. sinensis and C. latifolia are antimutagenic against at least three types of mutagens and have antioxidants properties.	4
An antioxidant marinade could suppress these effects via limitation of the heme induced lipid peroxidation.	4
Objective: In this study, the effects of saffron stigma against subacute diazinon (DZN) toxicity on enzymes levels, biochemical, hematological, histopathological and genotoxicity indices were studied in rats.	4
The purpose of this study was to investigate the protective effects of selenium (Se) against genotoxicity induced by diazinon (DZN) in rat peripheral blood lymphocytes by micronucleus (MN) test.	4
AD-2-1 is an antitumor fungal mutant obtained by diethyl sulfate mutagenesis of a marine-derived Penicillium purpurogenum G59.	4
These observations suggest that glutathione is involved in the detoxification of hydroquinone and acetaldehyde in lymphocytes and that the simultaneous presence of both chemicals may saturate this mechanism and thus increase their genotoxic potency.	4
Fascioliasis provoked decreases in aminopyrine N-demethylase, aniline hydroxylase, the mutagenic activity of pretreated rats.	4
Consequent to the effects on carcinogen-metabolizing enzymes, NO-aspirin 2 inhibited [3H]benzo[a]pyrene-DNA adduct formation and DNA damage.	4
The toxicity and recombinagenicity was reduced in the presence of the free radical scavenger N-acetyl cysteine.	4
Isophorone was not mutagenic in strains TA100, TA1535, TA1537, or TA98 of Salmonella typhimurium in the presence or absence of Aroclor 1254-induced male Sprague-Dawley rat or male Syrian hamster liver S9.	3
The addition of various concentrations of E2 did not affect the aromatase activity of leiomyoma cells, suggesting that deprivation of circulating (ovarian) estrogen is not a cause of decreased expression of aromatase during leuprorelin acetate therapy.	3
The non-carcinogens did not significantly increase the morphological transformation frequency compared to controls.	3
SUVmax, SUVmean, and TLG did not result statistically associated with TRG (TRG1 or TRG1-2).	3
However, S9 from asphalt fume-exposed rats did not significantly activate the mutagenicity of BaP in the Ames test.	3
Interestingly, downregulation by RNA interference of endogenous Gab2 in neoplastic cells did not affect their adherent growth, but abrogated their growth in soft agar.	3
There were three exceptions, namely benzo[e]pyrene, phenanthrene and perylene (each possessing a bay region), which were not mutagenic.	3
In contrast, DEA had no effect in the rat, a species in which it was not carcinogenic at a maximum tolerated dose level.	3
In contrast, LOE 908 completely suppressed 0.1 nM ET-1-induced mitogenesis, whereas SK&F 96365 did not affect it.	4
In contrast, no effects on tumorigenicity were detected with the large oxirane molecules, 2,2-bis(4,1-phenylenoxy-3,1-propanediyl-3-oxatricyclo [3.2.1.0(2,4)]octylcarboxy) propylidene (Nor-BP-Ep) and 2,2-bis(4,1-phenylenoxy-3,1-propanediyl-3,4-epoxycyclo-hexylcarboxylic-acid) propylidene (Est-BP-Ep).	3
However, terpentecin showed no mutagenicity by the Ames test with Salmonella typhimurium strains TA100, TA98, TA92, TA1538, TA1537 and TA1535, and with E. coli WP2 (uvr A).	3
It was found that micromolar concentrations of these anticholinergic insecticides had no effect on MSC survival or proliferation but limited MSC differentiation capacity by inhibiting osteogenic differentiation.	3
In vivo tumor growth studies in wild-type mice with shRNA GRO-alpha KD cells revealed 2- to 4-fold impaired tumor growth, metastasis, and angiogenesis, which was not affected by endogenous thrombin.	4
In contrast, growth of glioma cells (U-1242 MG) was not affected by exogenous GM1 or NeuAc2en in the presence of as little as 1% calf serum.	3
The incidence of death from respiratory carcinogenesis was low and was not affected by polyvinyl chloride dust exposure.	3
Ionizing radiation had no effect on the replication of R7020 virus in Huh7 xenografts and carcinogenesis.	3
It is not likely that H-ras p21 expressed in MM is of oncogenic form since point mutation of H-ras gene was not reported in B cell chronic lymphocytic leukemia which is closely located to MM in B lymphocyte differentiation lineage.	3
There was little evidence that breast-feeding was associated with acute nonlymphoblastic leukemia, non-Hodgkins lymphoma, central nervous system cancers, malignant germ cell tumors, juvenile bone tumors, or other solid cancers.	3
During the 6-month period of observation, treatment with cisplatin and cyclophosphamide did not significantly increase the risk of carcinogenesis.	3
At nontoxic concentrations, all bichalcophenes alone or in combination with NaN(3) (1  g/plate) or B[a]P (20  M) with S9 mix were not mutagenic.	3
Glyphosate was not mutagenic in Salmonella, and did not induce micronuclei in mice.	3
The Ames assay indicated that the asphalt based product was not mutagenic.	3
The dichloromethane extract was not mutagenic to any of the tested strains.	3
The remaining two agents, asbestos and conjugated estrogens, are not mutagenic to Salmonella; asbestos is not likely to induce cytogenetic effects in the bone marrow and the potential activity of conjugated estrogens in the bone marrow is difficult to anticipate.	3
It appears from these data and those reported in the literature that EDB, a genotoxic carcinogen that affects male fertility in some mammalian species, is not mutagenic in the germ cells of the male mouse.	3
N-Nitroso-N-diphenylamine was not mutagenic.	3
There was no evidence of carcinogenic activity for male or female B6C3F1 mice exposed to b(a)p at 50 or 100 ppm.	3
There was no evidence of carcinogenic activity for female B6C3F1 mice given diets containing 2,500 or 5,000 ppm hydrochlorothiazide.	3
In summary, in a population of British women with heterogeneous diets, we found no evidence for a strong association between vegetarian diets or dietary isoflavone intake and risk for breast cancer.	3
Etaracizumab was well-tolerated at doses up to 6 mg/kg with no evidence of immunogenicity.	3
Carcinogenesis 1994, 15, 2945-2948) that incubating a range of bile acids with DNA in vitro, with or without exogenous metabolic activation, gave no evidence of DNA adduct formation as judged by the nuclease P1 method of 32P-postlabelling.	3
